lastName,count
HORKUN,12
HORLACH,12
HOROBIŃSKI,12
HOROCKIEWICZ,12
HOROSZCZUK,12
HORPYNCHENKO,12
HORSTMANN,12
HORUŃ,12
HORYCH,12
HORYK,12
HOSNER,12
HOSPODARYSKO,12
HOSS,12
HOSSAN,12
HOTSYK,12
HOULI,12
HOVOROV,12
HOWSA,12
HOZHDA,12
HOZHYI,12
HOŻEK,12
HOŻEWSKI,12
HÖNBRECHTS,12
HRABOVETS,12
HRAD,12
HRAFOV,12
HRAKHOUSKI,12
HRECZAŃSKI,12
HRISHYN,12
HRODSKYI,12
HROMKO,12
HRONSKYI,12
HRUPEK,12
HRUSHKOVSKYI,12
HRYCAN,12
HRYCZ,12
HRYCZUK,12
HRYDZIUSHKA,12
HRYHEL,12
HRYMOWICZ,12
HRYNASH,12
HRYNIO,12
HRYNTSEVICH,12
HRYSHKOV,12
HRYTCHUK,12
HRYTSAY,12
HUBANAU,12
HUBARENKO,12
HUBAREVICH,12
HUC,12
HUCZEWSKI,12
HUDAŃSKI,12
HUDECZEK,12
HULAI,12
HUMANIUK,12
HUMEŃCZYK,12
HUNDLA,12
HUỲNH,12
HUNKA,12
HUPIŃSKI,12
HUR,12
HURBA,12
HURBYCH,12
HUSARUK,12
HUTCHINSON,12
HUZYCH,12
HYDZIŃSKI,12
HYMCZAK,12
HYNDLE,12
HYSZ,12
IAROSH,12
IAROSHENKO,12
ICH,12
IDYCKI,12
IGNACZYK,12
IGNASIŃSKI,12
IGNATCZYK,12
IHMA,12
IHNATSEVYCH,12
IJAZ,12
IJEWSKI,12
IKER,12
IKONNIKOV,12
ILAGAN,12
ILIUSHYK,12
ILIUSHYN,12
ILJUCZONEK,12
ILLER,12
ILNICKI-JAROSIEWICZ,12
ILYNIAK,12
IŁEJKO,12
IŁĘDO,12
IMBRYCZKOWSKI,12
IMIEŁO,12
IMIROWICZ,12
INDZINIAK,12
IPOHORSKI-LENKIEWICZ,12
IRZABEK,12
IRZMAŃSKI,12
IRZYKIEWICZ,12
ISSAKIEWICZ,12
ISUPKHADZHIEV,12
ISZLER,12
IURKIV,12
IVAKHOV,12
IVANINA,12
IVANTSOU,12
IVASKO,12
IWACHNIUK,12
IWANCZUK,12
IWANKOWICZ,12
IWANYK,12
IWAŃCA,12
IWICZUK,12
IWISKI,12
IWONICKI,12
IZAŃCZAK,12
IZDEBSKYI,12
IZMAIŁOWSKI,12
IZORIA,12
JABBAROV,12
JABBOROV,12
JABER,12
JABŁEK,12
JACEJKO,12
JACEŃCIUK,12
JACHULSKI,12
JACYNIEWICZ,12
JACZEK,12
JAFARLI,12
JAGASEK,12
JAKOBSON,12
JAKOVLJEVIĆ,12
JAKOWLUK,12
JAKÓBCZUK,12
JAKUBENAS,12
JAKUBUSEK,12
JANCZA,12
JANCZUKIEWICZ,12
JANCZUKOWSKI,12
JANCZURO,12
JANELLI,12
JANISZTA,12
JANKAUSKAS,12
JANOWIC,12
JANUSZCZYC,12
JAŃCZURA,12
JAPHARIDZE,12
JARAS,12
JAREMSKI,12
JARGIEŁA,12
JARKOWIEC,12
JARMAKIEWICZ,12
JARMOSIEWICZ,12
JAROSZAK,12
JARUSZOWICZ,12
JARZĘBCZYK,12
JARZMICKI,12
JARZWIEC,12
JASEWICZ,12
JASIUCZENIA,12
JASIULANIEC,12
JASIUN,12
JASKIERNIK,12
JASKÓLAK,12
JASKULKA,12
JASNOGÓRSKI,12
JASTO,12
JAŚKOWIC,12
JAŚNICKI,12
JAŚWIN,12
JAWICZ,12
JAZUBSKI,12
JAŹNIEWICZ,12
JÄNSCH,12
JEGLIKOWSKI,12
JEGUMIEŃCZYK,12
JENCZALIK,12
JENDROSSEK,12
JENDRZYCKI,12
JENE,12
JENTEK,12
JEREMIEJCZYK,12
JERIN,12
JERLECKI,12
JERMAKIEWICZ,12
JERMAKÓW,12
JEROMINKO,12
JERYNG,12
JESIONA,12
JESIPOWICZ,12
JESZENOWSKI,12
JEŚKE,12
JETTER,12
JEWASIK,12
JEZIENICKI,12
JEŻERYS,12
JEŻMANOWSKI,12
JĘDRYJASZEK,12
JĘZIOŁOWSKI,12
JIŁKA,12
JODŁA,12
JOMAA,12
JOOSTEN,12
JOSCH,12
JOSIECKI,12
JOSIŃSKI,12
JOSKO,12
JÓŚ,12
JÓZEFUS,12
JÓZIEWICZ,12
JÖNSSON,12
JUCHOCKI,12
JUCHOM,12
JULAKIDZE,12
JULECKI,12
JUMAEV,12
JUNOSZA-SZANIAWSKI,12
JUNOWICZ,12
JURASKE,12
JURCZ,12
JUSIANIEC,12
JUSTACHOWSKI,12
JUSTKOWIAK,12
JUZELUK,12
JUZUŃ,12
JUŻAK,12
JURGENS,12
KABANIUK,12
KABECKI,12
KABIROV,12
KACHALA,12
KACHANIAK,12
KACHULA,12
KACZMARZIK,12
KACZYCA,12
KADEN,12
KADŁUBKIEWICZ,12
KADUCZKA,12
KADYKALO,12
KADZEWSKI,12
KAGIROV,12
KAHLON,12
KAJAS,12
KAJCZYŃSKI,12
KAJDRYS,12
KAJNOWSKI,12
KAKHOVICH,12
KALATOZISHVILI,12
KALAWA,12
KALCHERT,12
KALENKO,12
KALEŃSKI-JAŚKIEWICZ,12
KALFA,12
KALIADZICH,12
KALIANKOVICH,12
KALICZOK,12
KALIDA,12
KALIKOWSKI,12
KALINICKI,12
KALK,12
KALUZHNYI,12
KAŁANCZYŃSKI,12
KAŁBUKOWSKI,12
KAŁMIN,12
KAMBOJ,12
KAMENKOV,12
KAMIRSKI,12
KAMNIEV,12
KAMOLOV,12
KAMOŚ,12
KAMPROWSKI,12
KAMRADT,12
KANDAR,12
KANDELSZAJN,12
KANDIUK,12
KANETSKI,12
KANIEWICZ,12
KANIN,12
KANJERSKI,12
KANNCHEN,12
KANSCZYK,12
KANTYPOWICZ,12
KAPARCHUK,12
KAPIŚ,12
KAPKIN,12
KAPRON,12
KAPURA,12
KARABACAK,12
KARABINOVYCH,12
KARABIŃSKI,12
KARALEVICH,12
KARAMOV,12
KARAPYTA,12
KARATAI,12
KARATKOU,12
KARCZESKI,12
KARDAŃSKI,12
KARDIS,12
KARELIDZE,12
KARKUTKIEWICZ,12
KARKUZEWICZ,12
KARLIICHUK,12
KARNATOWSKI,12
KARNITSKI,12
KARÓLKOWSKI,12
KARPF,12
KARPIEC,12
KARPÓW,12
KARPUNIN,12
KARSTEIN,12
KARTASHOU,12
KARUBA,12
KARUŻEL,12
KARWAJ,12
KARWIG,12
KARZEWSKI,12
KASACKI,12
KASHLEI,12
KASHPRUK,12
KASIOWNIAK,12
KASJAŃSKI,12
KASPRZYKIEWICZ,12
KASTA,12
KASTORY,12
KASZAŁOWICZ,12
KASZKAROT,12
KASZKIN,12
KATERWY,12
KAUSHIK,12
KAVATSIUK,12
KAWALIR,12
KAWENCZYŃSKI,12
KAWUZA,12
KAZACHONAK,12
KAZIAK,12
KAZICZKA,12
KAZNODII,12
KAZUK,12
KAZYBRID,12
KAŹMIERZ,12
KAŹMIROWSKI,12
KEBUS,12
KEHN,12
KEIDAR,12
KEKENMEISTER,12
KELMENDI,12
KELNEROWSKI,12
KENDRZEŃSKI,12
KENIO,12
KENS,12
KEPLINGER,12
KERBEL,12
KERC,12
KERT,12
KESTERKE,12
KĘPISZAK,12
KĘPNY,12
KĘZIK,12
KHAIMYK,12
KHALIKOV,12
KHALILOVI,12
KHAMIS,12
KHANTADZE,12
KHARAZISHVILI,12
KHARBEDIA,12
KHIJAKADZE,12
KHLOPKOV,12
KHLUD,12
KHLYSTOV,12
KHMARSKYI,12
KHMELIVSKYI,12
KHODJAEV,12
KHODYKIN,12
KHOPTIAR,12
KHOROSHEVSKYI,12
KHRASHCHEVSKYI,12
KHUBCHANDANI,12
KHUBUA,12
KHUSNUTDINOV,12
KHUTORIANSKYI,12
KIBAŁ,12
KIBKALO,12
KIDZIUN,12
KIECZ,12
KIEDRZYŃ,12
KIELING,12
KIELISZKIEWICZ,12
KIELMEL,12
KIEMACZYŃSKI,12
KIENDA,12
KIEPKE,12
KIERCHNER,12
KIEREL,12
KIEROD,12
KIEROWSKI,12
KIERWICZ,12
KIESLER,12
KIĘDZIERSKI,12
KIGLER,12
KIJASZKO,12
KIJOWIEC,12
KIKHTAN,12
KILASIŃSKI,12
KILEWICZ,12
KILLMAN,12
KINDZIAK,12
KINELSKI,12
KINZERSKI,12
KIOCH,12
KIRCUŃ,12
KIREJEWSKI,12
KIRIAKIDIS,12
KIRIK,12
KIRIUSHYN,12
KIRKER,12
KIRKICKI,12
KIRKOR,12
KIRSZBAUM,12
KIRSZKOWSKI,12
KIRSZNIEWSKI,12
KIRYCHUK,12
KISERA,12
KISSEL,12
KISZLUK,12
KITAJCZYK,12
KIZEL,12
KLABISCH,12
KLAJNE,12
KLAJSZMIDT,12
KLAMKE,12
KLAPETEK,12
KLECKO,12
KLEINSCHROT,12
KLEJS,12
KLEMENTA,12
KLEPIKOV,12
KLEPPERT,12
KLERA,12
KLEŚNIAK,12
KLEYSA,12
KLĘCZYŃSKI,12
KLĘKOWICZ,12
KLIMAK,12
KLIMBEJN,12
KLIMOSZEK,12
KLINDUKHOV,12
KLINGBERG,12
KLIPO,12
KLUCZKO,12
KLUCZUK,12
KLUKOW,12
KLUSIŃSKI,12
KLUSS,12
KLYMKIV,12
KŁAPYK,12
KŁOCKO,12
KŁOTKOWSKI,12
KŁYBUSKI,12
KŁYCZEK,12
KŁYKOW,12
KMETS,12
KMITTA,12
KNICHAŁ,12
KNIEWEL,12
KNITOWSKI,12
KNUTER,12
KNUŻYŃSKI,12
KNYPEL,12
KOBELCZUK,12
KOBIETOWSKI,12
KOBOJ,12
KOBYK,12
KOCHAJEWSKI,12
KOCHANIUK,12
KOCHNO,12
KOCHYN,12
KOCIUBAN,12
KOCUŃ,12
KOCZEDOF,12
KOCZUMIŃSKI,12
KOĆKO,12
KODJASZ,12
KODLEWICZ,12
KODRA,12
KODROŃ,12
KOEPPEN,12
KOFLIUK,12
KOGUCKI,12
KOHAN,12
KOHEN,12
KOHLAND,12
KOHLANDT,12
KOKHMAN,12
KOKORIN,12
KOKORUZ,12
KOKUŁA,12
KOLAŃCZAK,12
KOLBASIUK,12
KOLBOWSKI,12
KOLCUN,12
KOLDUN,12
KOLET,12
KOLEW,12
KOLMEC,12
KOLOMATSKYI,12
KOLOMPA,12
KOLOSHVA,12
KOLOSKO,12
KOLOTIUK,12
KOLPERT,12
KOLSTRUNG,12
KOLUPAIEV,12
KOLUT,12
KOŁANKA,12
KOŁASIK,12
KOŁEJDA,12
KOŁOSEWICZ,12
KOŁTOK,12
KOŁTUNICKI,12
KOŁUDKIEWICZ,12
KOMAR-GACKI,12
KOMBEL,12
KOMKOV,12
KOMPAŁKA,12
KONADOR,12
KONDO,12
KONDRACZUK,12
KONDRATOVYCH,12
KONDRUŚ,12
KONIUTIS,12
KONJARIA,12
KONODYBA,12
KONOPADA,12
KONOWAŁOW,12
KONOWRODZKI,12
KONRACKI,12
KONSTANCZAK,12
KONTUSZ,12
KOPANIAK,12
KOPETS,12
KOPII,12
KOPIIEVSKYI,12
KOPIJEWSKI,12
KOPITZKI,12
KOPSKI,12
KOPYTOV,12
KORABLIN,12
KORBUTIAK,12
KORCHOVYI,12
KORCHUK,12
KORCHYK,12
KORDES,12
KORDONETS,12
KORDZIAK,12
KORENEVSKYI,12
KORĘBSKI,12
KORKHOVYI,12
KORNASIŃSKI,12
KORNATOWICZ,12
KORNATZKI,12
KORNBERGER,12
KORNIA,12
KORNICZ,12
KORNICZUK,12
KORNIEWSKI,12
KORNYŁO,12
KOROŃCZUK,12
KOROTKI,12
KOROWIECKI,12
KORPETTA,12
KORTAHS,12
KORWAT,12
KORYTNY,12
KORZAK,12
KOSHEVOI,12
KOSIAŃSKI,12
KOSIECZ,12
KOSIV,12
KOSSACKI,12
KOSSAKIEWICZ,12
KOSSEL,12
KOSTETSKYY,12
KOSTIKOV,12
KOSTÓR,12
KOSTRYBA,12
KOSTRZEMBSKI,12
KOSTRZEWICZ,12
KOSTSIN,12
KOSTURA,12
KOSZELORZ,12
KOSZYNIUK,12
KOŚLAGA,12
KOTIKOV,12
KOTŁUBAJ,12
KOTSURA,12
KOTULECKI,12
KOTYGIN,12
KOTYJA,12
KOUSHYK,12
KOUTNY,12
KOVAČ,12
KOVALYOV,12
KOVAČ,12
KOVSHAR,12
KOWALCZYK VEL KOWALSKI,12
KOWALECKI,12
KOWALNIK,12
KOWAŚ,12
KOWERDEJ,12
KOWRACH,12
KOZAŃDA,12
KOZELSKYI,12
KOZERENKO,12
KOZHEDUB,12
KOZHEMIAKO,12
KOZHUKHARENKO,12
KOZIAGÓRA,12
KOZIAREWICZ,12
KOZIBSKI,12
KOZINSKYI,12
KOZLYK,12
KOŻUCHIN,12
KRAGE,12
KRAINIUK,12
KRAINOV,12
KRAJA,12
KRAJOWSKI,12
KRANAS,12
KRAPIVIN,12
KRASIMIROV,12
KRASNOSHTAN,12
KRASNYTSKYI,12
KRASZCZUK,12
KRAUSCHAR,12
KRAUSEWICZ,12
KRAWERENDA,12
KRĄBEL,12
KRECHYK,12
KREINER,12
KREKOTEN,12
KREMKY,12
KREMPEL,12
KREMPULEC,12
KRĘPIŃSKI,12
KRISTEL,12
KRISTIANSEN,12
KRIZEL,12
KROBISZ,12
KROPOPEK,12
KROTOCHWIL,12
KROTOWICZ,12
KRÓL-MUMA,12
KRUC,12
KRUGLICZ,12
KRUHELSKI,12
KRUHOVYI,12
KRUKOVETS,12
KRUSBERSKI,12
KRUSZYNIEWICZ,12
KRUTSKO,12
KRUTYJ,12
KRYGROWSKI,12
KRYŁOW,12
KRYSPOWICKI,12
KRYSTKOWICZ,12
KRYSTOSIUK,12
KRYSTOSZYK,12
KRYSTYNIECKI,12
KRYSZTASZEK,12
KRYSZTOFIEC,12
KRYŚKOWIAK,12
KRYVCHUK,12
KRYVOBOKOV,12
KRYVOHUZ,12
KRYWANOSÓW,12
KRZECZYŃSKI,12
KRZEP,12
KRZESZCZAKOWSKI,12
KRZYSZOWICZ,12
KRZYSZTOWCZYK,12
KRZYWELSKI,12
KRZYŻEWICZ,12
KSENICZ,12
KSENIUK,12
KSIĄŻK,12
KSIĄŻYŃSKI,12
KSIĘŻKI,12
KSINIEWICZ,12
KUBAJKO,12
KUBALLA,12
KUBANIAK,12
KUBATZKI,12
KUBILUS,12
KUBOREK,12
KUBOSCH,12
KUBÓJ,12
KUBYTSKYI,12
KUCAJDA,12
KUCHANSKYI,12
KUCHENNY,12
KUCHMECKI,12
KUCI,12
KUCIKOWICZ,12
KUCKS,12
KUCZMARA,12
KUDINOW,12
KUDŁACZEK,12
KUDOKAS,12
KUDRATOV,12
KUDRIAWCEW,12
KUDRZYN,12
KUFIRSKI,12
KUHNY,12
KUIK STUDZIŃSKI,12
KUKEVYCH,12
KULBACZEWSKI,12
KULCHENKO,12
KULCHYNSKYI,12
KULCHYTSKYY,12
KULCZUGA,12
KULESHIR,12
KULIAVETS,12
KULIBAB,12
KULISZENKO,12
KULKOV,12
KULMATYTSKYI,12
KULNIS,12
KULSE,12
KULWIEC,12
KUŁA,12
KUMPIAŁOWSKI,12
KUMPIECKI,12
KUNANETS,12
KUNASIEWICZ,12
KUNCZAŁ,12
KUNICZEK,12
KUNIGIELIS,12
KUNTSO,12
KUNZA,12
KUPCZYNAS,12
KUPRATYI,12
KUPRIAŃCZYK,12
KURAKOV,12
KURASINSKI,12
KURDYBAKHA,12
KURDYSIAK,12
KURELOWSKI,12
KURETS,12
KURHANOV,12
KURIACHYI,12
KURIJ,12
KURKEREWICZ,12
KURLENKO,12
KURNOSOV,12
KURNYTSKYI,12
KURPIL,12
KURSEWICZ,12
KURYLOV,12
KURYSHCHUK,12
KURYSZKO,12
KURZYSZ,12
KUSHNIEROV,12
KUSTALIK,12
KUSTUSCH,12
KUSZKIEWICZ,12
KUSZNIERÓW,12
KUŚTAK,12
KUTAL,12
KUTARASIŃSKI,12
KUTASH,12
KUTERMACHA,12
KUTERNAK,12
KUTORASIŃSKI,12
KUTRASIŃSKI,12
KUTSEVICH,12
KUTSIL,12
KUVSHYNOV,12
KUZANOWSKI,12
KUZEMA,12
KUZEVYCH,12
KUŹMAK,12
KUŹMIŃCZUK,12
KUŹNIECÓW,12
KUŻAS,12
KUŻELA,12
KVANTALIANI,12
KVARTSKHAVA,12
KVASNYTSKYI,12
KVAVADZE,12
KVIATKIVSKYI,12
KVRIVISHVILI,12
KWAKSZYC,12
KWARTO,12
KWASECKI,12
KWASZEWSKI,12
KWIATOWSKI,12
KWILARZ,12
KWITNEWSKI,12
KYCHAK,12
KYSHKA,12
KYSLYNSKYI,12
KYTSIUK,12
LABANAU,12
LACKSTEIN,12
LACMAŃSKI,12
LADACZYŃSKI,12
LALASZEWSKI,12
LALO,12
LANCKI,12
LANDSMANN,12
LANETSKYI,12
LANGANKE,12
LANGEN,12
LANKO,12
LANZBERG,12
LAPATA,12
LAPATSIN,12
LAPTEV,12
LASCZOK,12
LASIAK,12
LASSMANN,12
LASZCZEWSKI,12
LATAŚKIEWICZ,12
LATIPOV,12
LATOMSKI,12
LATYSHAU,12
LAURUK,12
LAVRYNETS,12
LAWDAŃSKI,12
LAWENDZIEWSKI,12
LAYER,12
LAZORYSHYN,12
LEBIODZIŃSKI,12
LECHFOROWICZ,12
LECHONIEWICZ,12
LECHÓW,12
LECONTE,12
LEFANOWICZ,12
LEGENCKI,12
LEGO,12
LEGUMIŃSKI,12
LEGWAND,12
LEHEDZA,12
LEHNHARDT,12
LEHRFELD,12
LEIBRANDT,12
LEIKE,12
LEJDWARD,12
LELMACHER,12
LEMIEC,12
LEMIESZCZUK,12
LEMIROWSKI,12
LEMISH,12
LENARDT,12
LENCER,12
LENDZIK,12
LENIŃSKI,12
LEOCHKO,12
LEONCHUK,12
LEONIDOV,12
LEONOVYCH,12
LEPIEJZA,12
LESEK,12
LESHCHYK,12
LESYSHYN,12
LESZAJ,12
LESZCZENKO,12
LETNIANCHYN,12
LEUCHANKA,12
LEWI KIEDROWSKI,12
LEWINOWICZ,12
LEWOŃKO,12
LEY,12
LIAKHOUSKI,12
LIASHYK,12
LIAVONCHYK,12
LIBERTOWICZ,12
LIBISZ,12
LICHTUR,12
LIGUCKI,12
LIKARZ,12
LIKWIARZ,12
LINDGREN,12
LINDHORST,12
LINDSAY,12
LIPIEŃSKI,12
LIRSKI,12
LISOV,12
LISOVYK,12
LISZATYŃSKI,12
LITKO,12
LITOWCZENKO,12
LITVINTSEV,12
LITWINCZUK,12
LITWINIONEK,12
LIŻEŃSKI,12
LIŻYŃSKI,12
LO,12
LOBACHOV,12
LOBODENKO,12
LOGHIN,12
LOGIN,12
LOGVINOV,12
LOHUNOV,12
LOHUSH,12
LOISH,12
LOKOT,12
LOKSZ,12
LORREK,12
LOSEU,12
LOSHKAROV,12
LOTTERHOFF,12
LOZIAK,12
LOZIN,12
LOZOVAN,12
LOZOVYK,12
LUBIANETSKYI,12
LUBKOVSKYI,12
LUBTAK,12
LUCIANO,12
LUCJUSZ,12
LUDEWICZ,12
LUDKO,12
LUDWICH,12
LUGOVYI,12
LUGOWSKI,12
LUKASHENKA,12
LUNHUL,12
LUNK,12
LUNO,12
LUPIICHUK,12
LUPOL,12
LUPTAK,12
LURIE,12
LUTSKOV,12
LUŹNIAKOWSKI,12
LYASHCHUK,12
LYHUN,12
LYKA,12
LYKHATSKYI,12
LYPCHANSKYI,12
LYPSKYI,12
LYSHAK,12
LYUBENOV,12
ŁABEJSZA,12
ŁACKA,12
ŁAGOŚ,12
ŁAGUTIN,12
ŁAMIK,12
ŁAPTASZYŃSKI,12
ŁAPUK,12
ŁAPUTA,12
ŁASIUK,12
ŁASKUDA,12
ŁASZOWSKI,12
ŁAWKIEL,12
ŁAZAŃSKI,12
ŁAZARONEK,12
ŁAZIENKIEWICZ,12
ŁEBITKA,12
ŁEMPIŃSKI,12
ŁESYSZYN,12
ŁĘGIEWICZ,12
ŁOBAZIEWICZ,12
ŁOBZUCH,12
ŁODAJ,12
ŁOGINOW,12
ŁOJAKOWSKI,12
ŁOJKUĆ,12
ŁOKUCIEWSKI,12
ŁOLIK,12
ŁOMEĆ,12
ŁOPAŃSKI,12
ŁOSZAJĆ,12
ŁOSZEK,12
ŁOWKAJTIS,12
ŁUCIAKIEWICZ,12
ŁUCINKIEWICZ,12
ŁUCJA,12
ŁUCKÓW,12
ŁUCZAKIEWICZ,12
ŁUCZENKO,12
ŁUDZIKOWSKI,12
ŁUGOWY,12
ŁUKJANIENKO,12
ŁUPACZYK,12
ŁUPIKARZ,12
ŁUSZCZANIEC,12
ŁUŻYNA,12
ŁYBIK,12
ŁYCHA,12
ŁYPKA,12
ŁYSCARZ,12
ŁYŻKA,12
MACALLA,12
MACARI,12
MACEL,12
MACHAEV,12
MACHOLC,12
MACHTYŁOWICZ,12
MACHY,12
MACIBOREK,12
MACICKI,12
MACIEK,12
MACIELA,12
MACIONGA,12
MACIUSOWICZ,12
MACKIEŁO,12
MACKUS,12
MACZAŁABA,12
MADANI,12
MADARASH,12
MADDEN,12
MADZIAK,12
MAGAZOWSKI,12
MAGIEL,12
MAGIERŁO,12
MAGUSIEWICZ,12
MAHOROWSKI,12
MAISAK,12
MAJBAŃSKI,12
MAJDOŃ,12
MAJERCZUK,12
MAJNER,12
MAJORCZAK,12
MAKARCZAK,12
MAKARY,12
MAKHNITSKYI,12
MAKOHONIUK,12
MAKSIUTENKO,12
MAKSYMYUK,12
MAKUŁOWICZ,12
MAKURIN,12
MAKUSZEK,12
MAKWIŃSKI,12
MALAKHOUSKI,12
MALAKMADZE,12
MALANIA,12
MALARCZUK,12
MALASHCHYTSKI,12
MALCAHN,12
MALENKOWICZ,12
MALEŚKIEWICZ,12
MALICHENKO,12
MALITOWICZ,12
MALOSZEK,12
MALYHIN,12
MAŁACHOW,12
MAŁACHWIEJCZUK,12
MAŁUNOW,12
MAŁYNICZ,12
MAMARDASHVILI,12
MAMCHUK,12
MAMEDAU,12
MAMONTOWICZ,12
MANAKOV,12
MANDUK,12
MANE,12
MANI,12
MANIKAŁO,12
MANJAVIDZE,12
MANKIVSKYI,12
MANOK,12
MANUILENKO,12
MANUIŁ,12
MAŃKUCKI,12
MARASHCHUK,12
MARASZEWSKI,12
MARCIA,12
MARCINKANIEC,12
MARCJANIAK,12
MARCZOL,12
MARDAR,12
MARFIEWICZ,12
MARJASZ,12
MAROSKI,12
MARSY,12
MARSZALL,12
MARSZKO,12
MARTYCH,12
MARTYNELIS,12
MARUKIEWICZ,12
MARWEG,12
MARYNICH,12
MARYSHCHUK,12
MARYSZ,12
MASHKOVSKYI,12
MASIMOV,12
MASIOTA,12
MASIUTKIN,12
MASKE,12
MASLAKOV,12
MASLIANKO,12
MASNIUK,12
MASRI,12
MASSELI,12
MASTALARZ,12
MASZEŃDA,12
MATIIESHYN,12
MATIITSIV,12
MATIIUK,12
MATIK,12
MATIUSHA,12
MATŁACHOWSKI,12
MATONIAK,12
MATOSIUK,12
MATRYPUŁA,12
MATSIURA,12
MATSIUSHONAK,12
MATSIUTA,12
MATSIYEUSKI,12
MATSUR,12
MATULIAK,12
MATUSCZYK,12
MATUSHCHAK,12
MATVEYEU,12
MATYLSKI,12
MAXIM,12
MAZE,12
MAZOR,12
MAZUROV,12
MAZUT,12
MĄCZNIEWSKI,12
MC GRATH,12
MCBRIDE,12
MCINTOSH,12
MEBONIA,12
MECKA,12
MECKIEN,12
MECLER,12
MEDUNECKI,12
MEHEL,12
MEHRWALD,12
MEIẞNER,12
MEISNEROWSKI,12
MEIXNER,12
MEL,12
MELANOWSKI,12
MELENTIN,12
MELEROWSKI,12
MELEZHYK,12
MELNICHENKA,12
MELYMUKA,12
MEŁGES,12
MENDERAK,12
MENDEZ,12
MENDROŃ,12
MENDRYKOWSKI,12
MENIÓW,12
MERCHA,12
MERGIST,12
MERLIŃSKI,12
MERSZTEIN,12
MESANIO,12
MESINGER,12
MESNEROWICZ,12
METTER,12
MĘCBERGIER,12
MĘCKA,12
MĘCZEŃSKI,12
MĘDASIK,12
MĘŻCZYZNA,12
MIALKOVSKYI,12
MIAŁCHOWSKI,12
MIASHKOU,12
MIATSELSKI,12
MIAUS,12
MIBS,12
MICELSKI,12
MICHAJLAK,12
MICINOWSKI,12
MICZEWSKI,12
MIEĆKO,12
MIEDWIEDIEW,12
MIELENIEC,12
MIELGUJ,12
MIELIANIEC,12
MIELITZ,12
MIENCIEL,12
MIENKUS,12
MIERLAK,12
MIERZOWIEC,12
MIESZANEK,12
MIETIÓŁKA,12
MIETKOWSKI,12
MIEŻEJEWSKI,12
MIĘKIŃSKI,12
MIGEL,12
MIGGEL,12
MIKHNAVETS,12
MIKHOVYCH,12
MIKIETA,12
MIKITO,12
MIKLASHEVICH,12
MIKOŁUSZKO,12
MIKOSCH,12
MILASHEUSKI,12
MILEV,12
MILIĆEVIĆ,12
MILIUK,12
MILOSCH,12
MILTON,12
MILYAN,12
MIŁOGRODZKI,12
MINAROWSKI,12
MINIAJLUK,12
MINKEVYCH,12
MINKNER,12
MINOV,12
MIOTEŁKA,12
MIRANOVICH,12
MIRKOVIĆ,12
MIRONENKA,12
MIRONKIEWICZ,12
MIROSZEK,12
MIROSZKA,12
MIRZOIAN,12
MISIUKEVICH,12
MISKI,12
MITELSZTEDT,12
MITIEV,12
MITLEJNER,12
MITROFAN,12
MITSZKA,12
MITTELSZTET,12
MIURA,12
MIZAEV,12
MIZERNIUK,12
MIZGIERT,12
MLEJNEK,12
MLOSTOŃ,12
MŁODZIEJOWSKI,12
MŁOTECKI,12
MŁYNIKOWSKI,12
MOCHNIAK,12
MOCKAŁŁO,12
MOCOŃ,12
MOCZOŁ,12
MODLIS,12
MODNICKI,12
MODRZAKOWSKI,12
MODZIŃSKI,12
MOENERT,12
MOHL,12
MOI,12
MOKANU,12
MOKHAMMAD,12
MOKRENKO,12
MOKRIAK,12
MOKRII,12
MOKRZAK,12
MOKRZYSZ,12
MOKRZYSZEWSKI,12
MOLIKIEWICZ,12
MOLKOWSKI,12
MOLLER,12
MOLONEY,12
MOLOTOK,12
MOŁDRZIK,12
MOŁDRZYKOWSKI,12
MOŁODKIEWICZ,12
MOŁODZIEJ,12
MOŁOTKIEWICZ,12
MONARSKI,12
MONDER,12
MONDEREK,12
MONDZIŃSKI,12
MONGARD,12
MONTSKO,12
MORADI,12
MORANOWSKI,12
MORDAN,12
MORDOWSKI,12
MORGALA,12
MORGALLA,12
MOROZIEWICZ,12
MOROZOWICZ,12
MORSKYI,12
MORYKON,12
MOSENDZ,12
MOSIENIAK,12
MOSSAK,12
MOSTENIEC,12
MOSTIEŃCZUK,12
MOSTOVYY,12
MOSZOŃSKI,12
MOTOW,12
MOTWANI,12
MOTZ,12
MOTZEK,12
MOULIN,12
MOUSSAOUI,12
MOZARSKI,12
MOZDZANOWSKI,12
MOZHARIVSKYI,12
MOZHEIKO,12
MOŻARYN,12
MRAŻEK,12
MROKON,12
MROKWA,12
MSKHVILIDZE,12
MUCHLADA,12
MUDZIŃSKI,12
MURATÓW,12
MURENIA,12
MURENKO,12
MURZYNKOWSKI,12
MUSALEWSKI,12
MUSCHALIK,12
MUSHTA,12
MUSIEJEWSKI,12
MUSIELOK,12
MUSKALA,12
MUSTWIŁO,12
MUSZYC,12
MYCHKA,12
MYKHAILYTSKYI,12
MYKIETA,12
MYRŁA,12
MYSECHKO,12
MYSHAK,12
MYSIURSKI,12
MYTKOŚ,12
MYTSIUK,12
MYZIK,12
NABEREŹNY,12
NACHOWICZ,12
NACZAJ,12
NADAŁA,12
NADBEREŻNY,12
NADBRZUCHOWSKI,12
NADGRADKIEWICZ,12
NAGAY,12
NAGLARSKI,12
